what,kind,bundleId,bundleVersion,description,time
started,bundle,com.python.pydev.analysis,2.2.2.2011082312,"com.python.pydev.analysis",1318386785447
started,bundle,org.python.pydev,2.2.2.2011082312,"org.python.pydev",1318386785543
started,bundle,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui",1318386785869
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318386786508
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318408108846
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318408123625
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318408503262
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318408505227
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318408508044
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318408510516
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1318409513160
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318409513190
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318409524589
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318409840703
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318409855677
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318410256210
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318410261231
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318410297099
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318410306234
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318410333873
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318410373028
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318410455349
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318410457168
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318410461691
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318410471834
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318410912205
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318410914575
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318410924097
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318410926518
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318410929420
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318410939627
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318410973195
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318410974012
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318411679590
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318411688511
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318412067181
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318412067822
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318412361657
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318412362009
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318412442898
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318412445060
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318412595828
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318412599968
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318412607175
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318412607213
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318412640691
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318412649571
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318412724575
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318412725028
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318412727403
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318412728837
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318412732615
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318412734785
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318413664135
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1318413678368
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318413680017
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318413680027
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318413680049
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318417001512
closed,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318417023127
started,bundle,org.eclipse.compare,3.5.200.I20110525-0800,"org.eclipse.compare",1318417031602
stopped,bundle,org.eclipse.jst.ws.axis.creation.ui,1.0.700.v201104070312,"org.eclipse.jst.ws.axis.creation.ui",1318417036035
stopped,bundle,org.eclipse.jst.ws.axis.consumption.ui,1.0.505.v201004211805,"org.eclipse.jst.ws.axis.consumption.ui",1318417036066
stopped,bundle,org.eclipse.jst.ws.axis.consumption.core,1.0.407.v201104071820,"org.eclipse.jst.ws.axis.consumption.core",1318417036077
stopped,bundle,org.eclipse.jst.ws.axis2.creation.ui,1.0.104.v201004211805,"org.eclipse.jst.ws.axis2.creation.ui",1318417036161
stopped,bundle,org.eclipse.jst.ws.axis2.consumption.ui,1.0.103.v201004211805,"org.eclipse.jst.ws.axis2.consumption.ui",1318417036268
stopped,bundle,org.eclipse.jst.ws.axis2.creation.core,1.0.106.v201004211805,"org.eclipse.jst.ws.axis2.creation.core",1318417036269
stopped,bundle,org.eclipse.jst.ws.axis2.consumption.core,1.0.105.v201004211805,"org.eclipse.jst.ws.axis2.consumption.core",1318417036271
stopped,bundle,org.eclipse.jst.ws.axis2.ui,1.0.303.v201003110431,"org.eclipse.jst.ws.axis2.ui",1318417036272
stopped,bundle,org.eclipse.jst.ws.axis2.core,1.0.204.v201004211805,"org.eclipse.jst.ws.axis2.core",1318417036289
stopped,bundle,org.eclipse.jst.ws.cxf.creation.ui,1.0.100.v201104022153,"org.eclipse.jst.ws.cxf.creation.ui",1318417036349
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1318430941589
started,bundle,org.eclipse.osgi,3.7.0.v20110613,"org.eclipse.osgi",1318430941590
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20110502-1955,"org.eclipse.equinox.simpleconfigurator",1318430941635
started,bundle,com.ibm.icu,4.4.2.v20110208,"com.ibm.icu",1318430941760
started,bundle,org.eclipse.core.contenttype,3.4.100.v20110423-0524,"org.eclipse.core.contenttype",1318430941806
started,bundle,org.eclipse.core.databinding.observable,1.4.0.I20110222-0800,"org.eclipse.core.databinding.observable",1318430941921
started,bundle,org.eclipse.core.expressions,3.4.300.v20110228,"org.eclipse.core.expressions",1318430941930
started,bundle,org.eclipse.core.filebuffers,3.5.200.v20110505-0800,"org.eclipse.core.filebuffers",1318430941932
started,bundle,org.eclipse.core.filesystem,1.3.100.v20110423-0524,"org.eclipse.core.filesystem",1318430941934
started,bundle,org.eclipse.core.jobs,3.5.100.v20110404,"org.eclipse.core.jobs",1318430941935
started,bundle,org.eclipse.core.net,1.2.100.I20110511-0800,"org.eclipse.core.net",1318430941948
started,bundle,org.eclipse.core.resources,3.7.100.v20110510-0712,"org.eclipse.core.resources",1318430942027
started,bundle,org.eclipse.core.runtime,3.7.0.v20110110,"org.eclipse.core.runtime",1318430942080
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1318430942086
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20110110,"org.eclipse.core.runtime.compatibility.auth",1318430942105
started,bundle,org.eclipse.debug.core,3.7.0.v20110518,"org.eclipse.debug.core",1318430942158
started,bundle,org.eclipse.epp.mpc.ui,1.1.0.I20110525-0742,"org.eclipse.epp.mpc.ui",1318430942280
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201106061540,"org.eclipse.epp.usagedata.gathering",1318430942331
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201106061540,"org.eclipse.epp.usagedata.recording",1318430942340
started,bundle,org.eclipse.equinox.app,1.3.100.v20110321,"org.eclipse.equinox.app",1318430942343
started,bundle,org.eclipse.equinox.common,3.6.0.v20110523,"org.eclipse.equinox.common",1318430942368
started,bundle,org.eclipse.equinox.ds,1.3.0.v20110502,"org.eclipse.equinox.ds",1318430942414
started,bundle,org.eclipse.equinox.event,1.2.100.v20110502,"org.eclipse.equinox.event",1318430942427
started,bundle,org.eclipse.equinox.p2.core,2.1.0.v20110502-1955,"org.eclipse.equinox.p2.core",1318430942492
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.300.v20110502-1955,"org.eclipse.equinox.p2.directorywatcher",1318430942517
started,bundle,org.eclipse.equinox.p2.engine,2.1.0.v20110511,"org.eclipse.equinox.p2.engine",1318430942554
started,bundle,org.eclipse.equinox.p2.metadata,2.1.0.v20110510,"org.eclipse.equinox.p2.metadata",1318430942635
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.2.0.v20110511-1359,"org.eclipse.equinox.p2.metadata.repository",1318430942690
started,bundle,org.eclipse.equinox.p2.operations,2.1.0.v20110511-1821,"org.eclipse.equinox.p2.operations",1318430942703
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.100.v20110510,"org.eclipse.equinox.p2.reconciler.dropins",1318430942755
started,bundle,org.eclipse.equinox.p2.repository,2.1.0.v20110601,"org.eclipse.equinox.p2.repository",1318430942807
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.100.v20110502-1955,"org.eclipse.equinox.p2.ui.sdk.scheduler",1318430942845
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.200.v20110502-1955,"org.eclipse.equinox.p2.updatechecker",1318430942854
started,bundle,org.eclipse.equinox.preferences,3.4.0.v20110502,"org.eclipse.equinox.preferences",1318430942867
started,bundle,org.eclipse.equinox.registry,3.5.100.v20110502,"org.eclipse.equinox.registry",1318430942889
started,bundle,org.eclipse.equinox.security,1.1.0.v20110502,"org.eclipse.equinox.security",1318430942930
started,bundle,org.eclipse.equinox.util,1.0.300.v20110502,"org.eclipse.equinox.util",1318430942977
started,bundle,org.eclipse.help,3.5.100.v20110426,"org.eclipse.help",1318430943033
started,bundle,org.eclipse.jdt.core,3.7.0.v_B61,"org.eclipse.jdt.core",1318430943070
started,bundle,org.eclipse.jdt.core.manipulation,1.4.0.v20110505-0800,"org.eclipse.jdt.core.manipulation",1318430943071
started,bundle,org.eclipse.jdt.launching,3.6.0.v20110509,"org.eclipse.jdt.launching",1318430943109
started,bundle,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui",1318430943183
started,bundle,org.eclipse.jface,3.7.0.I20110522-1430,"org.eclipse.jface",1318430943202
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1318430943240
started,bundle,org.eclipse.jst.ws.jaxws.utils,1.0.0.v201004171919,"org.eclipse.jst.ws.jaxws.utils",1318430943288
started,bundle,org.eclipse.mylyn.bugzilla.core,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.core",1318430943307
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1318430943403
started,bundle,org.eclipse.mylyn.commons.identity,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.identity",1318430943442
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1318430943442
started,bundle,org.eclipse.mylyn.context.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.context.ui",1318430943546
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1318430943626
started,bundle,org.eclipse.mylyn.team.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.team.ui",1318430943684
started,bundle,org.eclipse.pde.launching,3.6.0.v20110506,"org.eclipse.pde.launching",1318430943690
started,bundle,org.eclipse.pde.ui,3.6.100.v20110603,"org.eclipse.pde.ui",1318430943803
started,bundle,org.eclipse.search,3.7.0.v20110505-0800,"org.eclipse.search",1318430943889
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1318430943911
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1318430943970
started,bundle,org.eclipse.team.cvs.ui,3.3.400.I20110510-0800,"org.eclipse.team.cvs.ui",1318430943992
started,bundle,org.eclipse.team.ui,3.6.100.I20110525-0800,"org.eclipse.team.ui",1318430944059
started,bundle,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui",1318430944126
started,bundle,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console",1318430944182
started,bundle,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.editors",1318430944219
started,bundle,org.eclipse.ui.forms,3.5.100.v20110425,"org.eclipse.ui.forms",1318430944283
started,bundle,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.ide",1318430944350
started,bundle,org.eclipse.ui.net,1.2.100.I20110511-0800,"org.eclipse.ui.net",1318430944376
started,bundle,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views",1318430944391
started,bundle,org.eclipse.ui.views.log,1.0.200.v20110404,"org.eclipse.ui.views.log",1318430944412
started,bundle,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"org.eclipse.ui.workbench",1318430944452
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.workbench.texteditor",1318430944495
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.200.v201103170332,"org.eclipse.wst.common.project.facet.core",1318430944552
started,bundle,org.eclipse.wst.web,1.1.500.v201104251400,"org.eclipse.wst.web",1318430944596
started,bundle,com.android.ide.eclipse.ddms,12.0.0.v201106281929-138431,"com.android.ide.eclipse.ddms",1318430944669
started,bundle,org.eclipse.mylyn.commons.ui,3.6.1.v20110720-0100,"org.eclipse.mylyn.commons.ui",1318430944701
started,bundle,org.eclipse.mylyn.context.core,3.6.1.v20110720-0100,"org.eclipse.mylyn.context.core",1318430944723
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.1.v20110728-0200,"org.eclipse.mylyn.tasks.ui",1318430944857
os,sysinfo,,,"macosx",1318430944860
arch,sysinfo,,,"x86_64",1318430944860
ws,sysinfo,,,"cocoa",1318430944860
locale,sysinfo,,,"en_US",1318430944860
processors,sysinfo,,,"8",1318430944861
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1318430944861
java.runtime.version,sysinfo,,,"1.6.0_26-b03-383-11A511",1318430944861
java.specification.name,sysinfo,,,"Java Platform API Specification",1318430944861
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1318430944861
java.specification.version,sysinfo,,,"1.6",1318430944861
java.vendor,sysinfo,,,"Apple Inc.",1318430944861
java.version,sysinfo,,,"1.6.0_26",1318430944861
java.vm.info,sysinfo,,,"mixed mode",1318430944861
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1318430944861
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1318430944861
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1318430944861
java.vm.specification.version,sysinfo,,,"1.0",1318430944861
java.vm.vendor,sysinfo,,,"Apple Inc.",1318430944861
java.vm.version,sysinfo,,,"20.1-b02-383",1318430944861
started,bundle,org.eclipse.jst.common.project.facet.core,1.4.200.v201103170302,"org.eclipse.jst.common.project.facet.core",1318430945692
started,bundle,org.eclipse.wst.sse.core,1.1.600.v201105162116,"org.eclipse.wst.sse.core",1318430945779
started,bundle,com.android.ide.eclipse.adt,12.0.0.v201106281929-138431,"com.android.ide.eclipse.adt",1318430945780
started,bundle,org.eclipse.jst.ws.jaxrs.core,1.0.300.v201011231608,"org.eclipse.jst.ws.jaxrs.core",1318430945857
started,bundle,org.python.pydev.core,2.2.2.2011082312,"org.python.pydev.core",1318430946014
started,bundle,org.python.pydev.debug,2.2.2.2011082312,"org.python.pydev.debug",1318430946042
started,bundle,com.python.pydev.analysis,2.2.2.2011082312,"com.python.pydev.analysis",1318430946503
started,bundle,com.android.ide.eclipse.traceview,12.0.0.v201106281929-138431,"com.android.ide.eclipse.traceview",1318430946987
started,bundle,org.python.pydev,2.2.2.2011082312,"org.python.pydev",1318430947310
started,bundle,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui",1318430948569
opened,view,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.views.ProblemView",1318430950682
started,bundle,org.eclipse.ltk.core.refactoring,3.5.200.v20110505-0800,"org.eclipse.ltk.core.refactoring",1318430951948
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110505-0800,"org.eclipse.ltk.ui.refactoring",1318430952056
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1318430953695
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1318430953947
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1318430954021
started,bundle,org.eclipse.jdt.apt.core,3.3.500.v20110420-1015,"org.eclipse.jdt.apt.core",1318430954612
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318431017543
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318431152543
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318431153239
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318431320172
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318431320536
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318431485650
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1318431486734
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318431489249
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318431489932
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318431491311
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318433743464
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318433745686
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318433765957
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318433769531
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318450744329
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318450748120
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318450749066
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318450755545
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318450759033
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318450761450
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318450764989
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318450765307
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318450770602
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318450772993
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318450782886
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318450789932
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318450792508
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318450792588
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318450818312
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318450819010
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318450869916
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318450882114
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318450883843
started,bundle,org.eclipse.jpt.common.core,1.0.0.v201105180000,"org.eclipse.jpt.common.core",1318450892306
started,bundle,org.eclipse.jpt.jpa.core,3.0.0.v201105250001,"org.eclipse.jpt.jpa.core",1318450893373
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1318450931496
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1318450933753
started,bundle,org.eclipse.jdt.debug,3.7.0.v20110509,"org.eclipse.jdt.debug",1318450939508
started,bundle,org.eclipse.core.variables,3.2.500.v20110511,"org.eclipse.core.variables",1318450939546
